id,article,date,views
1393,car_bomb,2014-02,NaN
1394,car_bomb,2014-03,NaN
1395,car_bomb,2014-04,NaN
1396,car_bomb,2014-05,NaN
1397,car_bomb,2014-06,NaN
1398,car_bomb,2014-07,NaN
1399,car_bomb,2014-08,NaN
1400,car_bomb,2014-09,NaN
1401,car_bomb,2014-10,NaN
1402,car_bomb,2014-11,NaN
1403,car_bomb,2014-12,NaN
1404,car_bomb,2015-01,NaN
1405,car_bomb,2015-02,NaN
1406,car_bomb,2015-03,NaN
1407,car_bomb,2015-04,NaN
1408,car_bomb,2015-05,NaN
1409,car_bomb,2015-06,NaN
1410,car_bomb,2015-07,7495
1411,car_bomb,2015-08,5368
1412,car_bomb,2015-09,5803
1413,car_bomb,2015-10,5240
1414,car_bomb,2015-11,7166
1415,car_bomb,2015-12,6342
1416,car_bomb,2016-01,6471
1417,car_bomb,2016-02,5816
1418,car_bomb,2016-03,7887
1419,car_bomb,2016-04,6024
1420,car_bomb,2016-05,5685
1421,car_bomb,2016-06,6443
1422,car_bomb,2016-07,6332
1423,car_bomb,2016-08,5244
1424,car_bomb,2016-09,5252
1425,car_bomb,2016-10,5986
1426,car_bomb,2016-11,7186
1427,car_bomb,2016-12,7252
1428,car_bomb,2017-01,6130
1429,car_bomb,2017-02,5545
1430,car_bomb,2017-03,7088
1431,car_bomb,2017-04,7338
1432,car_bomb,2017-05,5753
1433,car_bomb,2017-06,5733
1434,car_bomb,2017-07,4253
1435,car_bomb,2017-08,4022
1436,car_bomb,2017-09,4263
1437,car_bomb,2017-10,7025
1438,car_bomb,2017-11,4840
1439,car_bomb,2017-12,3978
1440,car_bomb,2018-01,4212
1441,car_bomb,2018-02,4154
1442,car_bomb,2018-03,5411
1443,car_bomb,2018-04,4336
1444,car_bomb,2018-05,4069
1445,car_bomb,2018-06,3296
1446,car_bomb,2018-07,3579
1447,car_bomb,2018-08,3840
1448,car_bomb,2018-09,3650
1449,car_bomb,2018-10,4474
1450,car_bomb,2018-11,3790
1451,car_bomb,2018-12,3942
1452,chemical_weapon,2008-01,2972
1453,chemical_weapon,2008-02,2644
1454,chemical_weapon,2008-03,2937
1455,chemical_weapon,2008-04,3091
1456,chemical_weapon,2008-05,3429
1457,chemical_weapon,2008-06,2813
1458,chemical_weapon,2008-07,901
1459,chemical_weapon,2008-08,2226
1460,chemical_weapon,2008-09,2506
1461,chemical_weapon,2008-10,2841
1462,chemical_weapon,2008-11,3024
1463,chemical_weapon,2008-12,2551
1464,chemical_weapon,2009-01,5101
1465,chemical_weapon,2009-02,2205
1466,chemical_weapon,2009-03,2644
1467,chemical_weapon,2009-04,2453
1468,chemical_weapon,2009-05,2587
1469,chemical_weapon,2009-06,3865
1470,chemical_weapon,2009-07,1918
1471,chemical_weapon,2009-08,2104
1472,chemical_weapon,2009-09,1864
1473,chemical_weapon,2009-10,2115
1474,chemical_weapon,2009-11,2133
1475,chemical_weapon,2009-12,2194
1476,chemical_weapon,2010-01,2183
1477,chemical_weapon,2010-02,2158
1478,chemical_weapon,2010-03,2769
1479,chemical_weapon,2010-04,2902
1480,chemical_weapon,2010-05,2437
1481,chemical_weapon,2010-06,1983
1482,chemical_weapon,2010-07,2300
1483,chemical_weapon,2010-08,3927
1484,chemical_weapon,2010-09,2691
1485,chemical_weapon,2010-10,2570
1486,chemical_weapon,2010-11,4360
1487,chemical_weapon,2010-12,3492
1488,chemical_weapon,2011-01,9282
1489,chemical_weapon,2011-02,10218
1490,chemical_weapon,2011-03,11800
1491,chemical_weapon,2011-04,9704
1492,chemical_weapon,2011-05,11041
1493,chemical_weapon,2011-06,8173
1494,chemical_weapon,2011-07,6733
1495,chemical_weapon,2011-08,7171
1496,chemical_weapon,2011-09,7116
1497,chemical_weapon,2011-10,8679
1498,chemical_weapon,2011-11,10756
1499,chemical_weapon,2011-12,7955
1500,chemical_weapon,2012-01,9486
1501,chemical_weapon,2012-02,11004
1502,chemical_weapon,2012-03,11163
1503,chemical_weapon,2012-04,10785
1504,chemical_weapon,2012-05,11944
1505,chemical_weapon,2012-06,10143
1506,chemical_weapon,2012-07,18956
1507,chemical_weapon,2012-08,13642
1508,chemical_weapon,2012-09,12763
1509,chemical_weapon,2012-10,13684
1510,chemical_weapon,2012-11,13501
1511,chemical_weapon,2012-12,30247
1512,chemical_weapon,2013-01,13913
1513,chemical_weapon,2013-02,14610
1514,chemical_weapon,2013-03,22841
1515,chemical_weapon,2013-04,33126
1516,chemical_weapon,2013-05,23758
1517,chemical_weapon,2013-06,18638
1518,chemical_weapon,2013-07,11271
1519,chemical_weapon,2013-08,74039
1520,chemical_weapon,2013-09,105176
1521,chemical_weapon,2013-10,29133
1522,chemical_weapon,2013-11,24119
1523,chemical_weapon,2013-12,15652
1524,chemical_weapon,2014-01,14187
1525,chemical_weapon,2014-02,13849
1526,chemical_weapon,2014-03,16097
1527,chemical_weapon,2014-04,15840
1528,chemical_weapon,2014-05,14602
1529,chemical_weapon,2014-06,10856
1530,chemical_weapon,2014-07,10245
1531,chemical_weapon,2014-08,9711
1532,chemical_weapon,2014-09,11598
1533,chemical_weapon,2014-10,13238
1534,chemical_weapon,2014-11,NaN
1535,chemical_weapon,2014-12,NaN
1536,chemical_weapon,2015-01,NaN
1537,chemical_weapon,2015-02,NaN
1538,chemical_weapon,2015-03,NaN
1539,chemical_weapon,2015-04,NaN
1540,chemical_weapon,2015-05,NaN
1541,chemical_weapon,2015-06,NaN
1542,chemical_weapon,2015-07,30
1543,chemical_weapon,2015-08,47
1544,chemical_weapon,2015-09,20
1545,chemical_weapon,2015-10,4
1546,chemical_weapon,2015-11,4
1547,chemical_weapon,2015-12,9
1548,chemical_weapon,2016-01,1
1549,chemical_weapon,2016-02,4
1550,chemical_weapon,2016-03,0
1551,chemical_weapon,2016-04,2
1552,chemical_weapon,2016-05,2
1553,chemical_weapon,2016-06,5
1554,chemical_weapon,2016-07,5
1555,chemical_weapon,2016-08,5
1556,chemical_weapon,2016-09,4
1557,chemical_weapon,2016-10,6
1558,chemical_weapon,2016-11,10
1559,chemical_weapon,2016-12,7230
1560,chemical_weapon,2017-01,8005
1561,chemical_weapon,2017-02,9191
1562,chemical_weapon,2017-03,9229
1563,chemical_weapon,2017-04,32278
1564,chemical_weapon,2017-05,9408
1565,chemical_weapon,2017-06,7138
1566,chemical_weapon,2017-07,5967
1567,chemical_weapon,2017-08,6066
1568,chemical_weapon,2017-09,6996
1569,chemical_weapon,2017-10,7523
1570,chemical_weapon,2017-11,7105
1571,chemical_weapon,2017-12,6446
1572,chemical_weapon,2018-01,7109
1573,chemical_weapon,2018-02,6744
1574,chemical_weapon,2018-03,12605
1575,chemical_weapon,2018-04,21135
1576,chemical_weapon,2018-05,8592
1577,chemical_weapon,2018-06,5692
1578,chemical_weapon,2018-07,5332
1579,chemical_weapon,2018-08,4967
1580,chemical_weapon,2018-09,5777
1581,chemical_weapon,2018-10,5887
1582,chemical_weapon,2018-11,6788
1583,chemical_weapon,2018-12,5478
1584,conventional_weapon,2008-01,NaN
1585,conventional_weapon,2008-02,NaN
1586,conventional_weapon,2008-03,NaN
1587,conventional_weapon,2008-04,NaN
1588,conventional_weapon,2008-05,NaN
1589,conventional_weapon,2008-06,NaN
1590,conventional_weapon,2008-07,NaN
1591,conventional_weapon,2008-08,NaN
1592,conventional_weapon,2008-09,NaN
1593,conventional_weapon,2008-10,NaN
1594,conventional_weapon,2008-11,NaN
1595,conventional_weapon,2008-12,NaN
1596,conventional_weapon,2009-01,NaN
1597,conventional_weapon,2009-02,NaN
1598,conventional_weapon,2009-03,NaN
1599,conventional_weapon,2009-04,NaN
1600,conventional_weapon,2009-05,NaN
1601,conventional_weapon,2009-06,NaN
1602,conventional_weapon,2009-07,NaN
1603,conventional_weapon,2009-08,NaN
1604,conventional_weapon,2009-09,NaN
1605,conventional_weapon,2009-10,NaN
1606,conventional_weapon,2009-11,NaN
1607,conventional_weapon,2009-12,NaN
1608,conventional_weapon,2010-01,NaN
1609,conventional_weapon,2010-02,NaN
1610,conventional_weapon,2010-03,NaN
1611,conventional_weapon,2010-04,NaN
1612,conventional_weapon,2010-05,NaN
1613,conventional_weapon,2010-06,NaN
1614,conventional_weapon,2010-07,NaN
1615,conventional_weapon,2010-08,NaN
1616,conventional_weapon,2010-09,NaN
1617,conventional_weapon,2010-10,NaN
1618,conventional_weapon,2010-11,NaN
1619,conventional_weapon,2010-12,NaN
1620,conventional_weapon,2011-01,NaN
1621,conventional_weapon,2011-02,NaN
1622,conventional_weapon,2011-03,NaN
1623,conventional_weapon,2011-04,NaN
1624,conventional_weapon,2011-05,NaN
1625,conventional_weapon,2011-06,NaN
1626,conventional_weapon,2011-07,NaN
1627,conventional_weapon,2011-08,NaN
1628,conventional_weapon,2011-09,NaN
1629,conventional_weapon,2011-10,NaN
1630,conventional_weapon,2011-11,NaN
1631,conventional_weapon,2011-12,NaN
1632,conventional_weapon,2012-01,NaN
1633,conventional_weapon,2012-02,NaN
1634,conventional_weapon,2012-03,NaN
1635,conventional_weapon,2012-04,NaN
1636,conventional_weapon,2012-05,NaN
1637,conventional_weapon,2012-06,NaN
1638,conventional_weapon,2012-07,NaN
1639,conventional_weapon,2012-08,NaN
1640,conventional_weapon,2012-09,NaN
1641,conventional_weapon,2012-10,NaN
1642,conventional_weapon,2012-11,NaN
1643,conventional_weapon,2012-12,NaN
1644,conventional_weapon,2013-01,NaN
1645,conventional_weapon,2013-02,NaN
1646,conventional_weapon,2013-03,NaN
1647,conventional_weapon,2013-04,NaN
1648,conventional_weapon,2013-05,NaN
1649,conventional_weapon,2013-06,NaN
1650,conventional_weapon,2013-07,NaN
1651,conventional_weapon,2013-08,NaN
1652,conventional_weapon,2013-09,NaN
1653,conventional_weapon,2013-10,NaN
1654,conventional_weapon,2013-11,NaN
1655,conventional_weapon,2013-12,NaN
1656,conventional_weapon,2014-01,NaN
1657,conventional_weapon,2014-02,NaN
1658,conventional_weapon,2014-03,NaN
1659,conventional_weapon,2014-04,NaN
1660,conventional_weapon,2014-05,NaN
1661,conventional_weapon,2014-06,NaN
1662,conventional_weapon,2014-07,NaN
1663,conventional_weapon,2014-08,NaN
1664,conventional_weapon,2014-09,NaN
1665,conventional_weapon,2014-10,NaN
1666,conventional_weapon,2014-11,NaN
1667,conventional_weapon,2014-12,NaN
1668,conventional_weapon,2015-01,NaN
1669,conventional_weapon,2015-02,NaN
1670,conventional_weapon,2015-03,NaN
1671,conventional_weapon,2015-04,NaN
1672,conventional_weapon,2015-05,NaN
1673,conventional_weapon,2015-06,NaN
1674,conventional_weapon,2015-07,0
1675,conventional_weapon,2015-08,0
1676,conventional_weapon,2015-09,0
1677,conventional_weapon,2015-10,0
1678,conventional_weapon,2015-11,0
1679,conventional_weapon,2015-12,0
1680,conventional_weapon,2016-01,0
1681,conventional_weapon,2016-02,0
1682,conventional_weapon,2016-03,0
1683,conventional_weapon,2016-04,0
1684,conventional_weapon,2016-05,0
1685,conventional_weapon,2016-06,0
1686,conventional_weapon,2016-07,0
1687,conventional_weapon,2016-08,0
1688,conventional_weapon,2016-09,0
1689,conventional_weapon,2016-10,0
1690,conventional_weapon,2016-11,0
1691,conventional_weapon,2016-12,0
1692,conventional_weapon,2017-01,1384
1693,conventional_weapon,2017-02,1326
1694,conventional_weapon,2017-03,1518
1695,conventional_weapon,2017-04,2630
1696,conventional_weapon,2017-05,1559
1697,conventional_weapon,2017-06,1180
1698,conventional_weapon,2017-07,1168
1699,conventional_weapon,2017-08,1219
1700,conventional_weapon,2017-09,1475
1701,conventional_weapon,2017-10,1597
1702,conventional_weapon,2017-11,1808
1703,conventional_weapon,2017-12,1551
1704,conventional_weapon,2018-01,1647
1705,conventional_weapon,2018-02,1593
1706,conventional_weapon,2018-03,1743
1707,conventional_weapon,2018-04,1845
1708,conventional_weapon,2018-05,1488
1709,conventional_weapon,2018-06,1346
1710,conventional_weapon,2018-07,1086
1711,conventional_weapon,2018-08,1055
1712,conventional_weapon,2018-09,1310
1713,conventional_weapon,2018-10,1229
1714,conventional_weapon,2018-11,1345
1715,conventional_weapon,2018-12,1251
1716,dirty_bomb,2008-01,NaN
1717,dirty_bomb,2008-02,NaN
1718,dirty_bomb,2008-03,NaN
1719,dirty_bomb,2008-04,NaN
1720,dirty_bomb,2008-05,NaN
1721,dirty_bomb,2008-06,NaN
1722,dirty_bomb,2008-07,NaN
1723,dirty_bomb,2008-08,NaN
1724,dirty_bomb,2008-09,NaN
1725,dirty_bomb,2008-10,NaN
1726,dirty_bomb,2008-11,NaN
1727,dirty_bomb,2008-12,NaN
1728,dirty_bomb,2009-01,NaN
1729,dirty_bomb,2009-02,NaN
1730,dirty_bomb,2009-03,NaN
1731,dirty_bomb,2009-04,NaN
1732,dirty_bomb,2009-05,NaN
1733,dirty_bomb,2009-06,NaN
1734,dirty_bomb,2009-07,NaN
1735,dirty_bomb,2009-08,NaN
1736,dirty_bomb,2009-09,NaN
1737,dirty_bomb,2009-10,NaN
1738,dirty_bomb,2009-11,NaN
1739,dirty_bomb,2009-12,NaN
1740,dirty_bomb,2010-01,NaN
1741,dirty_bomb,2010-02,NaN
1742,dirty_bomb,2010-03,NaN
1743,dirty_bomb,2010-04,NaN
1744,dirty_bomb,2010-05,NaN
1745,dirty_bomb,2010-06,NaN
1746,dirty_bomb,2010-07,NaN
1747,dirty_bomb,2010-08,NaN
1748,dirty_bomb,2010-09,NaN
1749,dirty_bomb,2010-10,NaN
1750,dirty_bomb,2010-11,NaN
1751,dirty_bomb,2010-12,NaN
1752,dirty_bomb,2011-01,NaN
1753,dirty_bomb,2011-02,NaN
1754,dirty_bomb,2011-03,NaN
1755,dirty_bomb,2011-04,NaN
1756,dirty_bomb,2011-05,NaN
1757,dirty_bomb,2011-06,NaN
1758,dirty_bomb,2011-07,NaN
1759,dirty_bomb,2011-08,NaN
1760,dirty_bomb,2011-09,NaN
1761,dirty_bomb,2011-10,NaN
1762,dirty_bomb,2011-11,NaN
1763,dirty_bomb,2011-12,NaN
1764,dirty_bomb,2012-01,NaN
1765,dirty_bomb,2012-02,NaN
1766,dirty_bomb,2012-03,NaN
1767,dirty_bomb,2012-04,NaN
1768,dirty_bomb,2012-05,NaN
1769,dirty_bomb,2012-06,NaN
1770,dirty_bomb,2012-07,NaN
1771,dirty_bomb,2012-08,NaN
1772,dirty_bomb,2012-09,NaN
1773,dirty_bomb,2012-10,NaN
1774,dirty_bomb,2012-11,NaN
1775,dirty_bomb,2012-12,NaN
1776,dirty_bomb,2013-01,NaN
1777,dirty_bomb,2013-02,NaN
1778,dirty_bomb,2013-03,NaN
1779,dirty_bomb,2013-04,NaN
1780,dirty_bomb,2013-05,NaN
1781,dirty_bomb,2013-06,NaN
1782,dirty_bomb,2013-07,NaN
1783,dirty_bomb,2013-08,NaN
1784,dirty_bomb,2013-09,NaN
1785,dirty_bomb,2013-10,NaN
1786,dirty_bomb,2013-11,NaN
1787,dirty_bomb,2013-12,NaN
1788,dirty_bomb,2014-01,NaN
1789,dirty_bomb,2014-02,NaN
1790,dirty_bomb,2014-03,NaN
1791,dirty_bomb,2014-04,NaN
1792,dirty_bomb,2014-05,NaN
1793,dirty_bomb,2014-06,NaN
1794,dirty_bomb,2014-07,NaN
1795,dirty_bomb,2014-08,NaN
1796,dirty_bomb,2014-09,NaN
1797,dirty_bomb,2014-10,NaN
1798,dirty_bomb,2014-11,NaN
1799,dirty_bomb,2014-12,NaN
1800,dirty_bomb,2015-01,NaN
1801,dirty_bomb,2015-02,NaN
1802,dirty_bomb,2015-03,NaN
1803,dirty_bomb,2015-04,NaN
1804,dirty_bomb,2015-05,NaN
1805,dirty_bomb,2015-06,NaN
1806,dirty_bomb,2015-07,1371
1807,dirty_bomb,2015-08,1323
1808,dirty_bomb,2015-09,119
1809,dirty_bomb,2015-10,99
1810,dirty_bomb,2015-11,108
1811,dirty_bomb,2015-12,113
1812,dirty_bomb,2016-01,98
1813,dirty_bomb,2016-02,61
1814,dirty_bomb,2016-03,79
1815,dirty_bomb,2016-04,52
1816,dirty_bomb,2016-05,54
1817,dirty_bomb,2016-06,36
1818,dirty_bomb,2016-07,41
1819,dirty_bomb,2016-08,26
1820,dirty_bomb,2016-09,26
1821,dirty_bomb,2016-10,37
1822,dirty_bomb,2016-11,28
1823,dirty_bomb,2016-12,44
1824,dirty_bomb,2017-01,29
1825,dirty_bomb,2017-02,44
1826,dirty_bomb,2017-03,52
1827,dirty_bomb,2017-04,31
1828,dirty_bomb,2017-05,36
1829,dirty_bomb,2017-06,35
1830,dirty_bomb,2017-07,27
1831,dirty_bomb,2017-08,35
1832,dirty_bomb,2017-09,26
1833,dirty_bomb,2017-10,35
1834,dirty_bomb,2017-11,32
1835,dirty_bomb,2017-12,28
1836,dirty_bomb,2018-01,24
1837,dirty_bomb,2018-02,26
1838,dirty_bomb,2018-03,16
1839,dirty_bomb,2018-04,32
1840,dirty_bomb,2018-05,26
1841,dirty_bomb,2018-06,34
1842,dirty_bomb,2018-07,20
1843,dirty_bomb,2018-08,29
1844,dirty_bomb,2018-09,25
1845,dirty_bomb,2018-10,21
1846,dirty_bomb,2018-11,22
1847,dirty_bomb,2018-12,30
1848,eco-terrorism,2008-01,NaN
1849,eco-terrorism,2008-02,NaN
1850,eco-terrorism,2008-03,NaN
1851,eco-terrorism,2008-04,NaN
1852,eco-terrorism,2008-05,NaN
1853,eco-terrorism,2008-06,NaN
1854,eco-terrorism,2008-07,NaN
1855,eco-terrorism,2008-08,NaN
1856,eco-terrorism,2008-09,NaN
1857,eco-terrorism,2008-10,NaN
1858,eco-terrorism,2008-11,NaN
1859,eco-terrorism,2008-12,NaN
1860,eco-terrorism,2009-01,NaN
1861,eco-terrorism,2009-02,NaN
1862,eco-terrorism,2009-03,NaN
1863,eco-terrorism,2009-04,NaN
1864,eco-terrorism,2009-05,NaN
1865,eco-terrorism,2009-06,NaN
1866,eco-terrorism,2009-07,NaN
1867,eco-terrorism,2009-08,NaN
1868,eco-terrorism,2009-09,NaN
1869,eco-terrorism,2009-10,NaN
1870,eco-terrorism,2009-11,NaN
1871,eco-terrorism,2009-12,NaN
1872,eco-terrorism,2010-01,NaN
1873,eco-terrorism,2010-02,NaN
1874,eco-terrorism,2010-03,NaN
1875,eco-terrorism,2010-04,NaN
1876,eco-terrorism,2010-05,NaN
1877,eco-terrorism,2010-06,NaN
1878,eco-terrorism,2010-07,NaN
1879,eco-terrorism,2010-08,NaN
1880,eco-terrorism,2010-09,NaN
1881,eco-terrorism,2010-10,NaN
1882,eco-terrorism,2010-11,NaN
1883,eco-terrorism,2010-12,NaN
1884,eco-terrorism,2011-01,NaN
1885,eco-terrorism,2011-02,NaN
1886,eco-terrorism,2011-03,NaN
1887,eco-terrorism,2011-04,NaN
1888,eco-terrorism,2011-05,NaN
1889,eco-terrorism,2011-06,NaN
1890,eco-terrorism,2011-07,NaN
1891,eco-terrorism,2011-08,NaN
1892,eco-terrorism,2011-09,NaN
1893,eco-terrorism,2011-10,NaN
1894,eco-terrorism,2011-11,NaN
1895,eco-terrorism,2011-12,NaN
1896,eco-terrorism,2012-01,NaN
1897,eco-terrorism,2012-02,NaN
1898,eco-terrorism,2012-03,NaN
1899,eco-terrorism,2012-04,NaN
1900,eco-terrorism,2012-05,NaN
1901,eco-terrorism,2012-06,NaN
1902,eco-terrorism,2012-07,NaN
1903,eco-terrorism,2012-08,NaN
1904,eco-terrorism,2012-09,NaN
1905,eco-terrorism,2012-10,NaN
1906,eco-terrorism,2012-11,NaN
1907,eco-terrorism,2012-12,NaN
1908,eco-terrorism,2013-01,NaN
1909,eco-terrorism,2013-02,NaN
1910,eco-terrorism,2013-03,NaN
1911,eco-terrorism,2013-04,NaN
1912,eco-terrorism,2013-05,NaN
1913,eco-terrorism,2013-06,NaN
1914,eco-terrorism,2013-07,NaN
1915,eco-terrorism,2013-08,NaN
1916,eco-terrorism,2013-09,NaN
1917,eco-terrorism,2013-10,NaN
1918,eco-terrorism,2013-11,NaN
1919,eco-terrorism,2013-12,NaN
1920,eco-terrorism,2014-01,NaN
1921,eco-terrorism,2014-02,NaN
1922,eco-terrorism,2014-03,NaN
1923,eco-terrorism,2014-04,NaN
1924,eco-terrorism,2014-05,NaN
1925,eco-terrorism,2014-06,NaN
1926,eco-terrorism,2014-07,NaN
1927,eco-terrorism,2014-08,NaN
1928,eco-terrorism,2014-09,NaN
1929,eco-terrorism,2014-10,NaN
1930,eco-terrorism,2014-11,NaN
1931,eco-terrorism,2014-12,NaN
1932,eco-terrorism,2015-01,NaN
1933,eco-terrorism,2015-02,NaN
1934,eco-terrorism,2015-03,NaN
1935,eco-terrorism,2015-04,NaN
1936,eco-terrorism,2015-05,NaN
1937,eco-terrorism,2015-06,NaN
1938,eco-terrorism,2015-07,39
1939,eco-terrorism,2015-08,47
1940,eco-terrorism,2015-09,38
1941,eco-terrorism,2015-10,42
1942,eco-terrorism,2015-11,31
1943,eco-terrorism,2015-12,56
1944,eco-terrorism,2016-01,39
1945,eco-terrorism,2016-02,51
1946,eco-terrorism,2016-03,29
1947,eco-terrorism,2016-04,59
1948,eco-terrorism,2016-05,35
1949,eco-terrorism,2016-06,28
1950,eco-terrorism,2016-07,15
1951,eco-terrorism,2016-08,31
1952,eco-terrorism,2016-09,31
1953,eco-terrorism,2016-10,28
1954,eco-terrorism,2016-11,25
1955,eco-terrorism,2016-12,26
1956,eco-terrorism,2017-01,32
1957,eco-terrorism,2017-02,23
1958,eco-terrorism,2017-03,31
1959,eco-terrorism,2017-04,24
1960,eco-terrorism,2017-05,33
1961,eco-terrorism,2017-06,26
1962,eco-terrorism,2017-07,14
1963,eco-terrorism,2017-08,37
1964,eco-terrorism,2017-09,30
1965,eco-terrorism,2017-10,27
1966,eco-terrorism,2017-11,21
1967,eco-terrorism,2017-12,38
1968,eco-terrorism,2018-01,42
1969,eco-terrorism,2018-02,32
1970,eco-terrorism,2018-03,30
1971,eco-terrorism,2018-04,30
1972,eco-terrorism,2018-05,28
1973,eco-terrorism,2018-06,23
1974,eco-terrorism,2018-07,34
1975,eco-terrorism,2018-08,33
1976,eco-terrorism,2018-09,21
1977,eco-terrorism,2018-10,24
1978,eco-terrorism,2018-11,25
1979,eco-terrorism,2018-12,36
1980,environmental_terrorism,2008-01,NaN
1981,environmental_terrorism,2008-02,NaN
1982,environmental_terrorism,2008-03,NaN
1983,environmental_terrorism,2008-04,NaN
1984,environmental_terrorism,2008-05,NaN
1985,environmental_terrorism,2008-06,NaN
1986,environmental_terrorism,2008-07,NaN
1987,environmental_terrorism,2008-08,NaN
1988,environmental_terrorism,2008-09,NaN
1989,environmental_terrorism,2008-10,NaN
1990,environmental_terrorism,2008-11,NaN
1991,environmental_terrorism,2008-12,NaN
1992,environmental_terrorism,2009-01,NaN
1993,environmental_terrorism,2009-02,NaN
1994,environmental_terrorism,2009-03,NaN
1995,environmental_terrorism,2009-04,NaN
1996,environmental_terrorism,2009-05,NaN
1997,environmental_terrorism,2009-06,NaN
1998,environmental_terrorism,2009-07,NaN
1999,environmental_terrorism,2009-08,NaN
2000,environmental_terrorism,2009-09,NaN
2001,environmental_terrorism,2009-10,NaN
2002,environmental_terrorism,2009-11,NaN
2003,environmental_terrorism,2009-12,NaN
2004,environmental_terrorism,2010-01,NaN
2005,environmental_terrorism,2010-02,NaN
2006,environmental_terrorism,2010-03,NaN
2007,environmental_terrorism,2010-04,NaN
2008,environmental_terrorism,2010-05,NaN
2009,environmental_terrorism,2010-06,NaN
2010,environmental_terrorism,2010-07,NaN
2011,environmental_terrorism,2010-08,NaN
2012,environmental_terrorism,2010-09,NaN
2013,environmental_terrorism,2010-10,NaN
2014,environmental_terrorism,2010-11,NaN
2015,environmental_terrorism,2010-12,NaN
2016,environmental_terrorism,2011-01,NaN
2017,environmental_terrorism,2011-02,NaN
2018,environmental_terrorism,2011-03,NaN
2019,environmental_terrorism,2011-04,NaN
2020,environmental_terrorism,2011-05,NaN
2021,environmental_terrorism,2011-06,NaN
2022,environmental_terrorism,2011-07,NaN
2023,environmental_terrorism,2011-08,NaN
2024,environmental_terrorism,2011-09,NaN
2025,environmental_terrorism,2011-10,NaN
2026,environmental_terrorism,2011-11,NaN
2027,environmental_terrorism,2011-12,NaN
2028,environmental_terrorism,2012-01,NaN
2029,environmental_terrorism,2012-02,NaN
2030,environmental_terrorism,2012-03,NaN
2031,environmental_terrorism,2012-04,NaN
2032,environmental_terrorism,2012-05,NaN
2033,environmental_terrorism,2012-06,NaN
2034,environmental_terrorism,2012-07,NaN
2035,environmental_terrorism,2012-08,NaN
2036,environmental_terrorism,2012-09,NaN
2037,environmental_terrorism,2012-10,NaN
2038,environmental_terrorism,2012-11,NaN
2039,environmental_terrorism,2012-12,NaN
2040,environmental_terrorism,2013-01,NaN
2041,environmental_terrorism,2013-02,NaN
2042,environmental_terrorism,2013-03,NaN
2043,environmental_terrorism,2013-04,NaN
2044,environmental_terrorism,2013-05,NaN
2045,environmental_terrorism,2013-06,NaN
2046,environmental_terrorism,2013-07,NaN
2047,environmental_terrorism,2013-08,NaN
2048,environmental_terrorism,2013-09,NaN
2049,environmental_terrorism,2013-10,NaN
2050,environmental_terrorism,2013-11,NaN
2051,environmental_terrorism,2013-12,NaN
2052,environmental_terrorism,2014-01,NaN
2053,environmental_terrorism,2014-02,NaN
2054,environmental_terrorism,2014-03,NaN
2055,environmental_terrorism,2014-04,NaN
2056,environmental_terrorism,2014-05,NaN
2057,environmental_terrorism,2014-06,NaN
2058,environmental_terrorism,2014-07,NaN
2059,environmental_terrorism,2014-08,NaN
2060,environmental_terrorism,2014-09,NaN
2061,environmental_terrorism,2014-10,NaN
2062,environmental_terrorism,2014-11,NaN
2063,environmental_terrorism,2014-12,NaN
2064,environmental_terrorism,2015-01,NaN
2065,environmental_terrorism,2015-02,NaN
2066,environmental_terrorism,2015-03,NaN
2067,environmental_terrorism,2015-04,NaN
2068,environmental_terrorism,2015-05,NaN
2069,environmental_terrorism,2015-06,NaN
2070,environmental_terrorism,2015-07,51
2071,environmental_terrorism,2015-08,76
2072,environmental_terrorism,2015-09,59
2073,environmental_terrorism,2015-10,46
2074,environmental_terrorism,2015-11,70
2075,environmental_terrorism,2015-12,64
2076,environmental_terrorism,2016-01,47
2077,environmental_terrorism,2016-02,49
2078,environmental_terrorism,2016-03,54
2079,environmental_terrorism,2016-04,43
2080,environmental_terrorism,2016-05,54
2081,environmental_terrorism,2016-06,33
2082,environmental_terrorism,2016-07,13
2083,environmental_terrorism,2016-08,0
2084,environmental_terrorism,2016-09,4
2085,environmental_terrorism,2016-10,2
2086,environmental_terrorism,2016-11,0
2087,environmental_terrorism,2016-12,0
2088,environmental_terrorism,2017-01,0
2089,environmental_terrorism,2017-02,0
2090,environmental_terrorism,2017-03,2
2091,environmental_terrorism,2017-04,1
2092,environmental_terrorism,2017-05,1
2093,environmental_terrorism,2017-06,0
2094,environmental_terrorism,2017-07,0
2095,environmental_terrorism,2017-08,0
2096,environmental_terrorism,2017-09,0
2097,environmental_terrorism,2017-10,0
2098,environmental_terrorism,2017-11,1
2099,environmental_terrorism,2017-12,2
2100,environmental_terrorism,2018-01,3
2101,environmental_terrorism,2018-02,1
2102,environmental_terrorism,2018-03,1
2103,environmental_terrorism,2018-04,0
2104,environmental_terrorism,2018-05,0
2105,environmental_terrorism,2018-06,0
2106,environmental_terrorism,2018-07,0
2107,environmental_terrorism,2018-08,0
2108,environmental_terrorism,2018-09,0
2109,environmental_terrorism,2018-10,0
2110,environmental_terrorism,2018-11,2
2111,environmental_terrorism,2018-12,0
2112,euskadi_ta_askatasuna,2008-01,NaN
2113,euskadi_ta_askatasuna,2008-02,NaN
2114,euskadi_ta_askatasuna,2008-03,NaN
