id,article,date,views
650,central_intelligence_agency,2018-03,72215
651,central_intelligence_agency,2018-04,89101
652,central_intelligence_agency,2018-05,58446
653,central_intelligence_agency,2018-06,41878
654,central_intelligence_agency,2018-07,49560
655,central_intelligence_agency,2018-08,45526
656,central_intelligence_agency,2018-09,46728
657,central_intelligence_agency,2018-10,60091
658,central_intelligence_agency,2018-11,46676
659,central_intelligence_agency,2018-12,52439
660,coast_guard,2008-01,NaN
661,coast_guard,2008-02,NaN
662,coast_guard,2008-03,NaN
663,coast_guard,2008-04,NaN
664,coast_guard,2008-05,NaN
665,coast_guard,2008-06,NaN
666,coast_guard,2008-07,NaN
667,coast_guard,2008-08,NaN
668,coast_guard,2008-09,NaN
669,coast_guard,2008-10,NaN
670,coast_guard,2008-11,NaN
671,coast_guard,2008-12,NaN
672,coast_guard,2009-01,NaN
673,coast_guard,2009-02,NaN
674,coast_guard,2009-03,NaN
675,coast_guard,2009-04,NaN
676,coast_guard,2009-05,NaN
677,coast_guard,2009-06,NaN
678,coast_guard,2009-07,NaN
679,coast_guard,2009-08,NaN
680,coast_guard,2009-09,NaN
681,coast_guard,2009-10,NaN
682,coast_guard,2009-11,NaN
683,coast_guard,2009-12,NaN
684,coast_guard,2010-01,NaN
685,coast_guard,2010-02,NaN
686,coast_guard,2010-03,NaN
687,coast_guard,2010-04,NaN
688,coast_guard,2010-05,NaN
689,coast_guard,2010-06,NaN
690,coast_guard,2010-07,NaN
691,coast_guard,2010-08,NaN
692,coast_guard,2010-09,NaN
693,coast_guard,2010-10,NaN
694,coast_guard,2010-11,NaN
695,coast_guard,2010-12,NaN
696,coast_guard,2011-01,NaN
697,coast_guard,2011-02,NaN
698,coast_guard,2011-03,NaN
699,coast_guard,2011-04,NaN
700,coast_guard,2011-05,NaN
701,coast_guard,2011-06,NaN
702,coast_guard,2011-07,NaN
703,coast_guard,2011-08,NaN
704,coast_guard,2011-09,NaN
705,coast_guard,2011-10,NaN
706,coast_guard,2011-11,NaN
707,coast_guard,2011-12,NaN
708,coast_guard,2012-01,NaN
709,coast_guard,2012-02,NaN
710,coast_guard,2012-03,NaN
711,coast_guard,2012-04,NaN
712,coast_guard,2012-05,NaN
713,coast_guard,2012-06,NaN
714,coast_guard,2012-07,NaN
715,coast_guard,2012-08,NaN
716,coast_guard,2012-09,NaN
717,coast_guard,2012-10,NaN
718,coast_guard,2012-11,NaN
719,coast_guard,2012-12,NaN
720,coast_guard,2013-01,NaN
721,coast_guard,2013-02,NaN
722,coast_guard,2013-03,NaN
723,coast_guard,2013-04,NaN
724,coast_guard,2013-05,NaN
725,coast_guard,2013-06,NaN
726,coast_guard,2013-07,NaN
727,coast_guard,2013-08,NaN
728,coast_guard,2013-09,NaN
729,coast_guard,2013-10,NaN
730,coast_guard,2013-11,NaN
731,coast_guard,2013-12,NaN
732,coast_guard,2014-01,NaN
733,coast_guard,2014-02,NaN
734,coast_guard,2014-03,NaN
735,coast_guard,2014-04,NaN
736,coast_guard,2014-05,NaN
737,coast_guard,2014-06,NaN
738,coast_guard,2014-07,NaN
739,coast_guard,2014-08,NaN
740,coast_guard,2014-09,NaN
741,coast_guard,2014-10,NaN
742,coast_guard,2014-11,NaN
743,coast_guard,2014-12,NaN
744,coast_guard,2015-01,NaN
745,coast_guard,2015-02,NaN
746,coast_guard,2015-03,NaN
747,coast_guard,2015-04,NaN
748,coast_guard,2015-05,NaN
749,coast_guard,2015-06,NaN
750,coast_guard,2015-07,3811
751,coast_guard,2015-08,3728
752,coast_guard,2015-09,3491
753,coast_guard,2015-10,3918
754,coast_guard,2015-11,4224
755,coast_guard,2015-12,3436
756,coast_guard,2016-01,4156
757,coast_guard,2016-02,3818
758,coast_guard,2016-03,4058
759,coast_guard,2016-04,3859
760,coast_guard,2016-05,4380
761,coast_guard,2016-06,4060
762,coast_guard,2016-07,3681
763,coast_guard,2016-08,3669
764,coast_guard,2016-09,3681
765,coast_guard,2016-10,3814
766,coast_guard,2016-11,4597
767,coast_guard,2016-12,3300
768,coast_guard,2017-01,3775
769,coast_guard,2017-02,3580
770,coast_guard,2017-03,3895
771,coast_guard,2017-04,3413
772,coast_guard,2017-05,3932
773,coast_guard,2017-06,3567
774,coast_guard,2017-07,3509
775,coast_guard,2017-08,3564
776,coast_guard,2017-09,3242
777,coast_guard,2017-10,3599
778,coast_guard,2017-11,3985
779,coast_guard,2017-12,2923
780,coast_guard,2018-01,3619
781,coast_guard,2018-02,3254
782,coast_guard,2018-03,3532
783,coast_guard,2018-04,3936
784,coast_guard,2018-05,3616
785,coast_guard,2018-06,3808
786,coast_guard,2018-07,4242
787,coast_guard,2018-08,4226
788,coast_guard,2018-09,4124
789,coast_guard,2018-10,8232
790,coast_guard,2018-11,3591
791,coast_guard,2018-12,3536
792,customs_and_border_protection,2008-01,NaN
793,customs_and_border_protection,2008-02,NaN
794,customs_and_border_protection,2008-03,NaN
795,customs_and_border_protection,2008-04,NaN
796,customs_and_border_protection,2008-05,NaN
797,customs_and_border_protection,2008-06,NaN
798,customs_and_border_protection,2008-07,NaN
799,customs_and_border_protection,2008-08,NaN
800,customs_and_border_protection,2008-09,NaN
801,customs_and_border_protection,2008-10,NaN
802,customs_and_border_protection,2008-11,NaN
803,customs_and_border_protection,2008-12,NaN
804,customs_and_border_protection,2009-01,NaN
805,customs_and_border_protection,2009-02,NaN
806,customs_and_border_protection,2009-03,NaN
807,customs_and_border_protection,2009-04,NaN
808,customs_and_border_protection,2009-05,NaN
809,customs_and_border_protection,2009-06,NaN
810,customs_and_border_protection,2009-07,NaN
811,customs_and_border_protection,2009-08,NaN
812,customs_and_border_protection,2009-09,NaN
813,customs_and_border_protection,2009-10,NaN
814,customs_and_border_protection,2009-11,NaN
815,customs_and_border_protection,2009-12,NaN
816,customs_and_border_protection,2010-01,NaN
817,customs_and_border_protection,2010-02,NaN
818,customs_and_border_protection,2010-03,NaN
819,customs_and_border_protection,2010-04,NaN
820,customs_and_border_protection,2010-05,NaN
821,customs_and_border_protection,2010-06,NaN
822,customs_and_border_protection,2010-07,NaN
823,customs_and_border_protection,2010-08,NaN
824,customs_and_border_protection,2010-09,NaN
825,customs_and_border_protection,2010-10,NaN
826,customs_and_border_protection,2010-11,NaN
827,customs_and_border_protection,2010-12,NaN
828,customs_and_border_protection,2011-01,NaN
829,customs_and_border_protection,2011-02,NaN
830,customs_and_border_protection,2011-03,NaN
831,customs_and_border_protection,2011-04,NaN
832,customs_and_border_protection,2011-05,NaN
833,customs_and_border_protection,2011-06,NaN
834,customs_and_border_protection,2011-07,NaN
835,customs_and_border_protection,2011-08,NaN
836,customs_and_border_protection,2011-09,NaN
837,customs_and_border_protection,2011-10,NaN
838,customs_and_border_protection,2011-11,NaN
839,customs_and_border_protection,2011-12,NaN
840,customs_and_border_protection,2012-01,NaN
841,customs_and_border_protection,2012-02,NaN
842,customs_and_border_protection,2012-03,NaN
843,customs_and_border_protection,2012-04,NaN
844,customs_and_border_protection,2012-05,NaN
845,customs_and_border_protection,2012-06,NaN
846,customs_and_border_protection,2012-07,NaN
847,customs_and_border_protection,2012-08,NaN
848,customs_and_border_protection,2012-09,NaN
849,customs_and_border_protection,2012-10,NaN
850,customs_and_border_protection,2012-11,NaN
851,customs_and_border_protection,2012-12,NaN
852,customs_and_border_protection,2013-01,NaN
853,customs_and_border_protection,2013-02,NaN
854,customs_and_border_protection,2013-03,NaN
855,customs_and_border_protection,2013-04,NaN
856,customs_and_border_protection,2013-05,NaN
857,customs_and_border_protection,2013-06,NaN
858,customs_and_border_protection,2013-07,NaN
859,customs_and_border_protection,2013-08,NaN
860,customs_and_border_protection,2013-09,NaN
861,customs_and_border_protection,2013-10,NaN
862,customs_and_border_protection,2013-11,NaN
863,customs_and_border_protection,2013-12,NaN
864,customs_and_border_protection,2014-01,NaN
865,customs_and_border_protection,2014-02,NaN
866,customs_and_border_protection,2014-03,NaN
867,customs_and_border_protection,2014-04,NaN
868,customs_and_border_protection,2014-05,NaN
869,customs_and_border_protection,2014-06,NaN
870,customs_and_border_protection,2014-07,NaN
871,customs_and_border_protection,2014-08,NaN
872,customs_and_border_protection,2014-09,NaN
873,customs_and_border_protection,2014-10,NaN
874,customs_and_border_protection,2014-11,NaN
875,customs_and_border_protection,2014-12,NaN
876,customs_and_border_protection,2015-01,NaN
877,customs_and_border_protection,2015-02,NaN
878,customs_and_border_protection,2015-03,NaN
879,customs_and_border_protection,2015-04,NaN
880,customs_and_border_protection,2015-05,NaN
881,customs_and_border_protection,2015-06,NaN
882,customs_and_border_protection,2015-07,0
883,customs_and_border_protection,2015-08,0
884,customs_and_border_protection,2015-09,0
885,customs_and_border_protection,2015-10,0
886,customs_and_border_protection,2015-11,0
887,customs_and_border_protection,2015-12,0
888,customs_and_border_protection,2016-01,0
889,customs_and_border_protection,2016-02,0
890,customs_and_border_protection,2016-03,0
891,customs_and_border_protection,2016-04,0
892,customs_and_border_protection,2016-05,0
893,customs_and_border_protection,2016-06,0
894,customs_and_border_protection,2016-07,0
895,customs_and_border_protection,2016-08,0
896,customs_and_border_protection,2016-09,0
897,customs_and_border_protection,2016-10,0
898,customs_and_border_protection,2016-11,0
899,customs_and_border_protection,2016-12,0
900,customs_and_border_protection,2017-01,0
901,customs_and_border_protection,2017-02,0
902,customs_and_border_protection,2017-03,0
903,customs_and_border_protection,2017-04,0
904,customs_and_border_protection,2017-05,0
905,customs_and_border_protection,2017-06,0
906,customs_and_border_protection,2017-07,0
907,customs_and_border_protection,2017-08,0
908,customs_and_border_protection,2017-09,0
909,customs_and_border_protection,2017-10,0
910,customs_and_border_protection,2017-11,0
911,customs_and_border_protection,2017-12,0
912,customs_and_border_protection,2018-01,0
913,customs_and_border_protection,2018-02,0
914,customs_and_border_protection,2018-03,0
915,customs_and_border_protection,2018-04,0
916,customs_and_border_protection,2018-05,0
917,customs_and_border_protection,2018-06,0
918,customs_and_border_protection,2018-07,0
919,customs_and_border_protection,2018-08,0
920,customs_and_border_protection,2018-09,0
921,customs_and_border_protection,2018-10,0
922,customs_and_border_protection,2018-11,0
923,customs_and_border_protection,2018-12,0
924,dea,2008-01,8651
925,dea,2008-02,8142
926,dea,2008-03,9654
927,dea,2008-04,15334
928,dea,2008-05,12042
929,dea,2008-06,10654
930,dea,2008-07,3343
931,dea,2008-08,8639
932,dea,2008-09,8656
933,dea,2008-10,8703
934,dea,2008-11,8822
935,dea,2008-12,8852
936,dea,2009-01,10158
937,dea,2009-02,13339
938,dea,2009-03,14128
939,dea,2009-04,10805
940,dea,2009-05,11181
941,dea,2009-06,12055
942,dea,2009-07,14173
943,dea,2009-08,12445
944,dea,2009-09,9455
945,dea,2009-10,10841
946,dea,2009-11,9929
947,dea,2009-12,10656
948,dea,2010-01,8007
949,dea,2010-02,7724
950,dea,2010-03,8369
951,dea,2010-04,9227
952,dea,2010-05,8039
953,dea,2010-06,5132
954,dea,2010-07,5292
955,dea,2010-08,9950
956,dea,2010-09,8950
957,dea,2010-10,8491
958,dea,2010-11,8824
959,dea,2010-12,8031
960,dea,2011-01,8384
961,dea,2011-02,7486
962,dea,2011-03,8536
963,dea,2011-04,7671
964,dea,2011-05,8237
965,dea,2011-06,6334
966,dea,2011-07,6895
967,dea,2011-08,6461
968,dea,2011-09,6190
969,dea,2011-10,8541
970,dea,2011-11,7586
971,dea,2011-12,7046
972,dea,2012-01,9125
973,dea,2012-02,7264
974,dea,2012-03,6425
975,dea,2012-04,6454
976,dea,2012-05,6847
977,dea,2012-06,6637
978,dea,2012-07,6992
979,dea,2012-08,7190
980,dea,2012-09,7281
981,dea,2012-10,6363
982,dea,2012-11,6203
983,dea,2012-12,5695
984,dea,2013-01,5867
985,dea,2013-02,5197
986,dea,2013-03,5493
987,dea,2013-04,5856
988,dea,2013-05,5268
989,dea,2013-06,5334
990,dea,2013-07,5795
991,dea,2013-08,7338
992,dea,2013-09,6748
993,dea,2013-10,6518
994,dea,2013-11,5696
995,dea,2013-12,6487
996,dea,2014-01,6032
997,dea,2014-02,5996
998,dea,2014-03,6489
999,dea,2014-04,5433
1000,dea,2014-05,4864
1001,dea,2014-06,4321
1002,dea,2014-07,4879
1003,dea,2014-08,4244
1004,dea,2014-09,4170
1005,dea,2014-10,NaN
1006,dea,2014-11,NaN
1007,dea,2014-12,NaN
1008,dea,2015-01,NaN
1009,dea,2015-02,NaN
1010,dea,2015-03,NaN
1011,dea,2015-04,NaN
1012,dea,2015-05,NaN
1013,dea,2015-06,NaN
1014,dea,2015-07,897
1015,dea,2015-08,952
1016,dea,2015-09,1221
1017,dea,2015-10,1058
1018,dea,2015-11,1079
1019,dea,2015-12,820
1020,dea,2016-01,1000
1021,dea,2016-02,1043
1022,dea,2016-03,978
1023,dea,2016-04,855
1024,dea,2016-05,814
1025,dea,2016-06,806
1026,dea,2016-07,756
1027,dea,2016-08,848
1028,dea,2016-09,1288
1029,dea,2016-10,1254
1030,dea,2016-11,871
1031,dea,2016-12,1745
1032,dea,2017-01,1850
1033,dea,2017-02,1714
1034,dea,2017-03,2357
1035,dea,2017-04,2217
1036,dea,2017-05,1921
1037,dea,2017-06,1735
1038,dea,2017-07,1556
1039,dea,2017-08,1835
1040,dea,2017-09,3077
1041,dea,2017-10,1809
1042,dea,2017-11,1557
1043,dea,2017-12,1649
1044,dea,2018-01,2401
1045,dea,2018-02,1673
1046,dea,2018-03,1714
1047,dea,2018-04,1509
1048,dea,2018-05,1125
1049,dea,2018-06,1162
1050,dea,2018-07,1474
1051,dea,2018-08,1275
1052,dea,2018-09,1260
1053,dea,2018-10,1106
1054,dea,2018-11,1830
1055,dea,2018-12,1294
1056,emergency_management,2008-01,9959
1057,emergency_management,2008-02,9406
1058,emergency_management,2008-03,8776
1059,emergency_management,2008-04,10625
1060,emergency_management,2008-05,13834
1061,emergency_management,2008-06,12293
1062,emergency_management,2008-07,4837
1063,emergency_management,2008-08,13487
1064,emergency_management,2008-09,14784
1065,emergency_management,2008-10,16399
1066,emergency_management,2008-11,15891
1067,emergency_management,2008-12,13793
1068,emergency_management,2009-01,15227
1069,emergency_management,2009-02,13250
1070,emergency_management,2009-03,12321
1071,emergency_management,2009-04,12779
1072,emergency_management,2009-05,15167
1073,emergency_management,2009-06,18233
1074,emergency_management,2009-07,16240
1075,emergency_management,2009-08,14834
1076,emergency_management,2009-09,15313
1077,emergency_management,2009-10,20068
1078,emergency_management,2009-11,16766
1079,emergency_management,2009-12,17542
1080,emergency_management,2010-01,22392
1081,emergency_management,2010-02,18367
1082,emergency_management,2010-03,19817
1083,emergency_management,2010-04,19854
1084,emergency_management,2010-05,25569
1085,emergency_management,2010-06,23075
1086,emergency_management,2010-07,18958
1087,emergency_management,2010-08,28553
1088,emergency_management,2010-09,29089
1089,emergency_management,2010-10,32127
1090,emergency_management,2010-11,28613
1091,emergency_management,2010-12,25167
1092,emergency_management,2011-01,32928
1093,emergency_management,2011-02,28431
1094,emergency_management,2011-03,31025
1095,emergency_management,2011-04,26456
1096,emergency_management,2011-05,35384
1097,emergency_management,2011-06,41427
1098,emergency_management,2011-07,30615
1099,emergency_management,2011-08,28688
1100,emergency_management,2011-09,24410
1101,emergency_management,2011-10,30922
1102,emergency_management,2011-11,32925
1103,emergency_management,2011-12,28473
1104,emergency_management,2012-01,40255
1105,emergency_management,2012-02,32083
1106,emergency_management,2012-03,27096
1107,emergency_management,2012-04,21642
1108,emergency_management,2012-05,33231
1109,emergency_management,2012-06,43616
1110,emergency_management,2012-07,31528
1111,emergency_management,2012-08,26097
1112,emergency_management,2012-09,25147
1113,emergency_management,2012-10,44876
1114,emergency_management,2012-11,39625
1115,emergency_management,2012-12,35336
1116,emergency_management,2013-01,37189
1117,emergency_management,2013-02,33921
1118,emergency_management,2013-03,30517
1119,emergency_management,2013-04,27108
1120,emergency_management,2013-05,37133
1121,emergency_management,2013-06,64852
1122,emergency_management,2013-07,48026
1123,emergency_management,2013-08,30276
1124,emergency_management,2013-09,21447
1125,emergency_management,2013-10,38089
1126,emergency_management,2013-11,36727
1127,emergency_management,2013-12,26659
1128,emergency_management,2014-01,23702
1129,emergency_management,2014-02,21046
1130,emergency_management,2014-03,20395
1131,emergency_management,2014-04,19177
1132,emergency_management,2014-05,30804
1133,emergency_management,2014-06,39322
1134,emergency_management,2014-07,25248
1135,emergency_management,2014-08,20755
1136,emergency_management,2014-09,21919
1137,emergency_management,2014-10,NaN
1138,emergency_management,2014-11,NaN
1139,emergency_management,2014-12,NaN
1140,emergency_management,2015-01,NaN
1141,emergency_management,2015-02,NaN
1142,emergency_management,2015-03,NaN
1143,emergency_management,2015-04,NaN
1144,emergency_management,2015-05,NaN
1145,emergency_management,2015-06,NaN
1146,emergency_management,2015-07,19906
1147,emergency_management,2015-08,22057
1148,emergency_management,2015-09,16300
1149,emergency_management,2015-10,21861
1150,emergency_management,2015-11,19657
1151,emergency_management,2015-12,17024
1152,emergency_management,2016-01,20098
1153,emergency_management,2016-02,17928
1154,emergency_management,2016-03,13390
1155,emergency_management,2016-04,12241
1156,emergency_management,2016-05,22064
1157,emergency_management,2016-06,27679
1158,emergency_management,2016-07,16286
1159,emergency_management,2016-08,13928
1160,emergency_management,2016-09,13222
1161,emergency_management,2016-10,16741
1162,emergency_management,2016-11,16271
1163,emergency_management,2016-12,15351
1164,emergency_management,2017-01,16163
1165,emergency_management,2017-02,11444
1166,emergency_management,2017-03,10234
1167,emergency_management,2017-04,8902
1168,emergency_management,2017-05,15947
1169,emergency_management,2017-06,20401
1170,emergency_management,2017-07,12552
1171,emergency_management,2017-08,11864
1172,emergency_management,2017-09,13639
1173,emergency_management,2017-10,14275
1174,emergency_management,2017-11,16470
1175,emergency_management,2017-12,10293
1176,emergency_management,2018-01,9813
1177,emergency_management,2018-02,7866
1178,emergency_management,2018-03,8086
1179,emergency_management,2018-04,9698
1180,emergency_management,2018-05,10555
1181,emergency_management,2018-06,10317
1182,emergency_management,2018-07,8461
1183,emergency_management,2018-08,7863
1184,emergency_management,2018-09,8341
1185,emergency_management,2018-10,9217
1186,emergency_management,2018-11,6728
1187,emergency_management,2018-12,6131
1188,espionage,2008-01,NaN
1189,espionage,2008-02,NaN
1190,espionage,2008-03,NaN
1191,espionage,2008-04,NaN
1192,espionage,2008-05,NaN
1193,espionage,2008-06,NaN
1194,espionage,2008-07,NaN
1195,espionage,2008-08,NaN
1196,espionage,2008-09,NaN
1197,espionage,2008-10,NaN
1198,espionage,2008-11,NaN
1199,espionage,2008-12,NaN
1200,espionage,2009-01,NaN
1201,espionage,2009-02,NaN
1202,espionage,2009-03,NaN
1203,espionage,2009-04,NaN
1204,espionage,2009-05,NaN
1205,espionage,2009-06,NaN
1206,espionage,2009-07,NaN
1207,espionage,2009-08,NaN
1208,espionage,2009-09,NaN
1209,espionage,2009-10,NaN
1210,espionage,2009-11,NaN
1211,espionage,2009-12,NaN
1212,espionage,2010-01,NaN
1213,espionage,2010-02,NaN
1214,espionage,2010-03,NaN
1215,espionage,2010-04,NaN
1216,espionage,2010-05,NaN
1217,espionage,2010-06,NaN
1218,espionage,2010-07,NaN
1219,espionage,2010-08,NaN
1220,espionage,2010-09,NaN
1221,espionage,2010-10,NaN
1222,espionage,2010-11,NaN
1223,espionage,2010-12,NaN
1224,espionage,2011-01,NaN
1225,espionage,2011-02,NaN
1226,espionage,2011-03,NaN
1227,espionage,2011-04,NaN
1228,espionage,2011-05,NaN
1229,espionage,2011-06,NaN
1230,espionage,2011-07,NaN
1231,espionage,2011-08,NaN
1232,espionage,2011-09,NaN
1233,espionage,2011-10,NaN
1234,espionage,2011-11,NaN
1235,espionage,2011-12,NaN
1236,espionage,2012-01,NaN
1237,espionage,2012-02,NaN
1238,espionage,2012-03,NaN
1239,espionage,2012-04,NaN
1240,espionage,2012-05,NaN
1241,espionage,2012-06,NaN
1242,espionage,2012-07,NaN
1243,espionage,2012-08,NaN
1244,espionage,2012-09,NaN
1245,espionage,2012-10,NaN
1246,espionage,2012-11,NaN
1247,espionage,2012-12,NaN
1248,espionage,2013-01,NaN
1249,espionage,2013-02,NaN
1250,espionage,2013-03,NaN
1251,espionage,2013-04,NaN
1252,espionage,2013-05,NaN
1253,espionage,2013-06,NaN
1254,espionage,2013-07,NaN
1255,espionage,2013-08,NaN
1256,espionage,2013-09,NaN
1257,espionage,2013-10,NaN
1258,espionage,2013-11,NaN
1259,espionage,2013-12,NaN
1260,espionage,2014-01,NaN
1261,espionage,2014-02,NaN
1262,espionage,2014-03,NaN
1263,espionage,2014-04,NaN
1264,espionage,2014-05,NaN
1265,espionage,2014-06,NaN
1266,espionage,2014-07,NaN
1267,espionage,2014-08,NaN
1268,espionage,2014-09,NaN
1269,espionage,2014-10,NaN
1270,espionage,2014-11,NaN
1271,espionage,2014-12,NaN
1272,espionage,2015-01,NaN
1273,espionage,2015-02,NaN
1274,espionage,2015-03,NaN
1275,espionage,2015-04,NaN
1276,espionage,2015-05,NaN
1277,espionage,2015-06,NaN
1278,espionage,2015-07,19941
1279,espionage,2015-08,21157
1280,espionage,2015-09,20940
1281,espionage,2015-10,22978
1282,espionage,2015-11,23298
1283,espionage,2015-12,20218
1284,espionage,2016-01,23251
1285,espionage,2016-02,22406
1286,espionage,2016-03,22684
1287,espionage,2016-04,23039
1288,espionage,2016-05,24002
1289,espionage,2016-06,19927
1290,espionage,2016-07,19439
1291,espionage,2016-08,18381
1292,espionage,2016-09,17851
1293,espionage,2016-10,19145
1294,espionage,2016-11,19953
1295,espionage,2016-12,19031
1296,espionage,2017-01,22182
1297,espionage,2017-02,18735
1298,espionage,2017-03,22254
1299,espionage,2017-04,19100
1300,espionage,2017-05,22586
1301,espionage,2017-06,19605
1302,espionage,2017-07,16524
1303,espionage,2017-08,15019
1304,espionage,2017-09,14883
1305,espionage,2017-10,17246
1306,espionage,2017-11,20513
1307,espionage,2017-12,16125
1308,espionage,2018-01,17640
1309,espionage,2018-02,17430
1310,espionage,2018-03,24614
1311,espionage,2018-04,21835
1312,espionage,2018-05,16945
1313,espionage,2018-06,13042
1314,espionage,2018-07,14581
1315,espionage,2018-08,13885
1316,espionage,2018-09,12374
1317,espionage,2018-10,13378
1318,espionage,2018-11,15103
1319,espionage,2018-12,13157
1320,federal_air_marshal_service,2008-01,NaN
1321,federal_air_marshal_service,2008-02,NaN
1322,federal_air_marshal_service,2008-03,NaN
1323,federal_air_marshal_service,2008-04,NaN
1324,federal_air_marshal_service,2008-05,NaN
1325,federal_air_marshal_service,2008-06,NaN
1326,federal_air_marshal_service,2008-07,NaN
1327,federal_air_marshal_service,2008-08,NaN
1328,federal_air_marshal_service,2008-09,NaN
1329,federal_air_marshal_service,2008-10,NaN
1330,federal_air_marshal_service,2008-11,NaN
1331,federal_air_marshal_service,2008-12,NaN
1332,federal_air_marshal_service,2009-01,NaN
1333,federal_air_marshal_service,2009-02,NaN
1334,federal_air_marshal_service,2009-03,NaN
1335,federal_air_marshal_service,2009-04,NaN
1336,federal_air_marshal_service,2009-05,NaN
1337,federal_air_marshal_service,2009-06,NaN
1338,federal_air_marshal_service,2009-07,NaN
1339,federal_air_marshal_service,2009-08,NaN
1340,federal_air_marshal_service,2009-09,NaN
1341,federal_air_marshal_service,2009-10,NaN
1342,federal_air_marshal_service,2009-11,NaN
1343,federal_air_marshal_service,2009-12,NaN
1344,federal_air_marshal_service,2010-01,NaN
1345,federal_air_marshal_service,2010-02,NaN
1346,federal_air_marshal_service,2010-03,NaN
1347,federal_air_marshal_service,2010-04,NaN
1348,federal_air_marshal_service,2010-05,NaN
1349,federal_air_marshal_service,2010-06,NaN
1350,federal_air_marshal_service,2010-07,NaN
1351,federal_air_marshal_service,2010-08,NaN
1352,federal_air_marshal_service,2010-09,NaN
1353,federal_air_marshal_service,2010-10,NaN
1354,federal_air_marshal_service,2010-11,NaN
1355,federal_air_marshal_service,2010-12,NaN
1356,federal_air_marshal_service,2011-01,NaN
1357,federal_air_marshal_service,2011-02,NaN
1358,federal_air_marshal_service,2011-03,NaN
1359,federal_air_marshal_service,2011-04,NaN
1360,federal_air_marshal_service,2011-05,NaN
1361,federal_air_marshal_service,2011-06,NaN
1362,federal_air_marshal_service,2011-07,NaN
1363,federal_air_marshal_service,2011-08,NaN
1364,federal_air_marshal_service,2011-09,NaN
1365,federal_air_marshal_service,2011-10,NaN
1366,federal_air_marshal_service,2011-11,NaN
1367,federal_air_marshal_service,2011-12,NaN
1368,federal_air_marshal_service,2012-01,NaN
1369,federal_air_marshal_service,2012-02,NaN
1370,federal_air_marshal_service,2012-03,NaN
1371,federal_air_marshal_service,2012-04,NaN
1372,federal_air_marshal_service,2012-05,NaN
1373,federal_air_marshal_service,2012-06,NaN
1374,federal_air_marshal_service,2012-07,NaN
1375,federal_air_marshal_service,2012-08,NaN
1376,federal_air_marshal_service,2012-09,NaN
1377,federal_air_marshal_service,2012-10,NaN
1378,federal_air_marshal_service,2012-11,NaN
1379,federal_air_marshal_service,2012-12,NaN
1380,federal_air_marshal_service,2013-01,NaN
1381,federal_air_marshal_service,2013-02,NaN
1382,federal_air_marshal_service,2013-03,NaN
1383,federal_air_marshal_service,2013-04,NaN
1384,federal_air_marshal_service,2013-05,NaN
1385,federal_air_marshal_service,2013-06,NaN
1386,federal_air_marshal_service,2013-07,NaN
1387,federal_air_marshal_service,2013-08,NaN
1388,federal_air_marshal_service,2013-09,NaN
1389,federal_air_marshal_service,2013-10,NaN
1390,federal_air_marshal_service,2013-11,NaN
1391,federal_air_marshal_service,2013-12,NaN
1392,federal_air_marshal_service,2014-01,NaN
1393,federal_air_marshal_service,2014-02,NaN
1394,federal_air_marshal_service,2014-03,NaN
1395,federal_air_marshal_service,2014-04,NaN
1396,federal_air_marshal_service,2014-05,NaN
1397,federal_air_marshal_service,2014-06,NaN
1398,federal_air_marshal_service,2014-07,NaN
1399,federal_air_marshal_service,2014-08,NaN
1400,federal_air_marshal_service,2014-09,NaN
1401,federal_air_marshal_service,2014-10,NaN
1402,federal_air_marshal_service,2014-11,NaN
1403,federal_air_marshal_service,2014-12,NaN
1404,federal_air_marshal_service,2015-01,NaN
1405,federal_air_marshal_service,2015-02,NaN
1406,federal_air_marshal_service,2015-03,NaN
1407,federal_air_marshal_service,2015-04,NaN
1408,federal_air_marshal_service,2015-05,NaN
1409,federal_air_marshal_service,2015-06,NaN
1410,federal_air_marshal_service,2015-07,0
1411,federal_air_marshal_service,2015-08,0
1412,federal_air_marshal_service,2015-09,0
1413,federal_air_marshal_service,2015-10,0
1414,federal_air_marshal_service,2015-11,0
1415,federal_air_marshal_service,2015-12,0
1416,federal_air_marshal_service,2016-01,0
1417,federal_air_marshal_service,2016-02,0
1418,federal_air_marshal_service,2016-03,0
1419,federal_air_marshal_service,2016-04,0
1420,federal_air_marshal_service,2016-05,0
1421,federal_air_marshal_service,2016-06,0
1422,federal_air_marshal_service,2016-07,0
1423,federal_air_marshal_service,2016-08,0
1424,federal_air_marshal_service,2016-09,0
1425,federal_air_marshal_service,2016-10,0
1426,federal_air_marshal_service,2016-11,0
1427,federal_air_marshal_service,2016-12,0
1428,federal_air_marshal_service,2017-01,0
1429,federal_air_marshal_service,2017-02,0
1430,federal_air_marshal_service,2017-03,0
1431,federal_air_marshal_service,2017-04,0
1432,federal_air_marshal_service,2017-05,0
1433,federal_air_marshal_service,2017-06,0
1434,federal_air_marshal_service,2017-07,0
1435,federal_air_marshal_service,2017-08,0
1436,federal_air_marshal_service,2017-09,0
1437,federal_air_marshal_service,2017-10,0
1438,federal_air_marshal_service,2017-11,0
1439,federal_air_marshal_service,2017-12,0
1440,federal_air_marshal_service,2018-01,0
1441,federal_air_marshal_service,2018-02,0
1442,federal_air_marshal_service,2018-03,0
1443,federal_air_marshal_service,2018-04,0
1444,federal_air_marshal_service,2018-05,0
